,Title,Genre,Album_Date,Video_Date,Score
232,Black Dresses - Forever in Your Heart ALBUM REVIEW," 2021 / self-released / electro-industrial, glitch pop",2021,2/18/2021,8
233,Pale Waves - Who Am I? ALBUM REVIEW, 2021 / dirty hit / pop rock,2021,2/17/2021,5
234,slowthai - TYRON ALBUM REVIEW," 2021 / method / trap rap, uk hip hop",2021,2/16/2021,8
235,Florida Georgia Line - Life Rolls On ALBUM REVIEW," 2021 / big machine / pop country, bro-country",2021,2/15/2021,3
236,The Weather Station - Ignorance ALBUM REVIEW, 2021 / fat possum / indie pop,2021,2/11/2021,5
237,Hayley Williams - FLOWERS for VASES / descansos ALBUM REVIEW," 2021 / atlantic / singer-songwriter, indie folk",2021,2/10/2021,5
238,"Black Country, New Road - For the first time ALBUM REVIEW"," 2021 / ninja tune / art rock, post-punk, klezmer",2021,2/9/2021,8
239,Foo Fighters - Medicine at Midnight ALBUM REVIEW, 2021 / roswell / hard rock,2021,2/8/2021,5
240,The Body - I've Seen All I Need to See ALBUM REVIEW," 2021 / thrill jockey / drone metal, noise",2021,2/4/2021,7
241,Madlib - Sound Ancestors ALBUM REVIEW, 2021 / madlib invazion / instrumental hip hop,2021,2/3/2021,7
242,Portrayal of Guilt - We Are Always Alone ALBUM REVIEW," 2021 / closed casket activities / screamo, black metal",2021,2/2/2021,6
243,Weezer - OK Human ALBUM REVIEW," 2021 / crush music / pop rock, baroque pop",2021,2/1/2021,8
244,R.A.P. Ferreira - bob's son ALBUM REVIEW," 2021 / ruby yacht / abstract hip hop, jazz poetry",2021,1/28/2021,6
245,Moor Mother & billy woods - BRASS ALBUM REVIEW, 2020 / backwoodz studioz / abstract hip hop,2020,1/26/2021,8
246,Bicep - Isles ALBUM REVIEW," 2021 / ninja tune / uk garage, ambient house",2021,1/25/2021,5
247,Navy Blue - Song of Sage: Post Panic! ALBUM REVIEW, 2020 / freedom sounds / abstract hip hop,2020,1/21/2021,7
248,Shame - Drunk Tank Pink ALBUM REVIEW, 2021 / dead oceans / post-punk,2021,1/18/2021,6
249,Viagra Boys - Welfare Jazz ALBUM REVIEW," 2021 / year0001 / art punk, punk blues, cowpunk",2021,1/14/2021,8
250,Eminem - Music to Be Murdered By – Side B ALBUM REVIEW," 2020 / shady / horrorcore, hardcore hip hop, pop rap",2020,1/13/2021,3
251,Playboi Carti - Whole Lotta Red ALBUM REVIEW," 2020 / awge / experimental hip hop, vamp trap, tread punk",2020,1/12/2021,5
252,The Avalanches - We Will Always Love You ALBUM REVIEW," 2020 / modular / sampledelica, neo-soul, nu-disco",2020,12/16/2020,5
253,Taylor Swift - Evermore ALBUM REVIEW, 2020 / republic / folk pop,2020,12/15/2020,7
254,Kid Cudi - Man on the Moon III: The Chosen ALBUM REVIEW, 2020 / republic / psych trap,2020,12/14/2020,7
255,Jack Harlow - That's What They All Say ALBUM REVIEW, 2020 / atlantic / pop rap,2020,12/12/2020,4
256,Them Airs - Doped Runner Verse ALBUM REVIEW," 2020 / self-released / art punk, post-punk, noise rock, experimental rock, indie rock, lo-fi indie",2020,12/9/2020,7
257,Ichiko Aoba - Windswept Adan ALBUM REVIEW," 2020 / hermine / chamber folk, ambient",2020,12/8/2020,9
258,Rico Nasty - Nightmare Vacation ALBUM REVIEW," 2020 / sugar trap / trap rap, hardcore hip hop",2020,12/7/2020,7
259,Boldy James & Sterling Toles - Manger on McNichols ALBUM REVIEW," 2020 / sector 7-g / introspective gangsta rap, chamber jazz",2020,12/6/2020,8
260,The Koreatown Oddity - Little Dominiques Nosebleed ALBUM REVIEW," 2020 / stones throw / abstract hip hop, jazz rap",2020,12/4/2020,8
261,"lobsterfight - pink, black, and orange in the corners. ALBUM REVIEW"," 2020 / self-released / lo-fi indie, midwest emo, experimental rock, noise pop",2020,12/3/2020,7
262,Bad Bunny - El Último Tour del Mundo ALBUM REVIEW," 2020 / rimas entertainment / latin trap, reggaeton",2020,12/2/2020,5
263,Miley Cyrus - Plastic Hearts ALBUM REVIEW," 2020 / rca / pop rock, synthpop, eighties vibes",2020,12/1/2020,6
264,Liturgy - Origin of the Alimonies ALBUM REVIEW," 2020 / ylylcyn / transcendental black metal, opera, avant-garde metal, classical, experimental hip hop, experimental rock ",2020,11/29/2020,8
265,Kali Uchis - Sin Miedo (del Amor y Otros Demonios) ∞ ALBUM REVIEW," 2020 / interscope / neo-soul, reggaeton, latin pop",2020,11/25/2020,7
266,King Gizzard & the Lizard Wizard - K.G. ALBUM REVIEW, 2020 / flightless / microtonal psych rock,2020,11/24/2020,6
267,Megan Thee Stallion - Good News ALBUM REVIEW," 2020 / 300 entertainment / pop rap, southern hip hop",2020,11/23/2020,6
268,William Basinski - Lamentations ALBUM REVIEW," 2020 / temporary residence / ambient, tape music",2020,11/22/2020,7
269,Aesop Rock - Spirit World Field Guide ALBUM REVIEW, 2020 / rhymesayers / abstract hip hop,2020,11/19/2020,7
270,Undeath - Lesions of a Different Kind ALBUM REVIEW, 2020 / prosthetic / death metal,2020,11/18/2020,8
271,Chris Stapleton - Starting Over ALBUM REVIEW, 2020 / mercury nashville / country,2020,11/17/2020,8
272,Future & Lil Uzi Vert - Pluto x Baby Pluto ALBUM REVIEW, 2020 / atlantic / trap rap,2020,11/16/2020,4
273,Dope Body - Crack a Light ALBUM REVIEW," 2020 / drag city / noise rock, post-hardcore",2020,11/15/2020,6
274,Kylie Minogue - Disco ALBUM REVIEW, 2020 / bmg / what the title says,2020,11/10/2020,6
275,Oneohtrix Point Never - Magic Oneohtrix Point Never ALBUM REVIEW," 2020 / warp / neo-psych, ambient, hypnagogic pop, ode to radio",2020,11/7/2020,6
276,Busta Rhymes - Extinction Level Event 2: The Wrath of God ALBUM REVIEW, 2020 / empire / apocalypse-hop,2020,11/5/2020,6
277,Ariana Grande - Positions ALBUM REVIEW, 2020 / republic / pop,2020,11/4/2020,5
278,Bring Me the Horizon - POST HUMAN: SURVIVAL HORROR EP REVIEW, 2020 / sony / alt metal,2020,11/3/2020,8
279,Trippie Redd - Pegasus ALBUM REVIEW," 2020 / tenthousand projects / pop rap, emo trap",2020,11/2/2020,1
280,Adrianne Lenker - Songs ALBUM REVIEW," 2020 / 4ad / singer-songwriter, indie folk",2020,10/31/2020,8
281,Jean Dawson - Pixel Bath ALBUM REVIEW, 2020 / p+ / genre-blending indie pop,2020,10/30/2020,7
282,"Open Mike Eagle - Anime, Trauma & Divorce ALBUM REVIEW", 2020 / auto reverse / alternative hip hop,2020,10/29/2020,6
283,clipping. - Visions of Bodies Being Burned ALBUM REVIEW," 2020 / sub pop / horrorcore, industrial hip hop, noise, dark ambient",2020,10/27/2020,9
284,"Gorillaz - Song Machine, Season One: Strange Timez ALBUM REVIEW"," 2020 / warner / synthpop, alternative hip hop",2020,10/26/2020,8
285,HEALTH - DISCO4 :: PART I ALBUM REVIEW, 2020 / loma vista / collaborative electro-industrial,2020,10/24/2020,6
286,Benny the Butcher - Burden of Proof ALBUM REVIEW," 2020 / griselda / east coast hip hop, gangsta rap",2020,10/23/2020,7
287,"Black Thought - Streams of Thought, Vol. 3: Cane and Abel ALBUM REVIEW", 2020 / passyunk / conscious hip hop,2020,10/20/2020,7
288,Touché Amoré - Lament ALBUM REVIEW, 2020 / epitaph / post-hardcore,2020,10/19/2020,6
289,Róisín Murphy - Róisín Machine ALBUM REVIEW," 2020 / mickey murphy's daughter / nu-disco, dance-pop",2020,10/17/2020,5
290,Jay Electronica - Act II: The Patents of Nobility (The Turn) ALBUM REVIEW, 2020 / roc nation / abstract hip hop,2020,10/16/2020,4
291,Reason - New Beginnings ALBUM REVIEW, 2020 / tde / west coast hip hop,2020,10/15/2020,3
292,Clown Core - Van ALBUM REVIEW," 2020 / 8===d / electrogrind, avant-garde jazz, noisecore, drum n bass",2020,10/14/2020,7
293,Anna von Hausswolff - All Thoughts Fly ALBUM REVIEW, 2020 / southern lord / church organ drones,2020,10/10/2020,7
294,BLACKPINK - The Album ALBUM REVIEW, 2020 / interscope / k-pop,2020,10/8/2020,6
295,21 Savage & Metro Boomin - Savage Mode II ALBUM REVIEW, 2020 / epic / trap rap,2020,10/7/2020,7
296,Neil Cicierega - Mouth Dreams ALBUM REVIEW, 2020 / self-released / memetic mashups,2020,10/5/2020,4
297,Sufjan Stevens - The Ascension ALBUM REVIEW," 2020 / asthmatic kitty / indietronic, art pop",2020,10/2/2020,6
298,Deftones - Ohms ALBUM REVIEW, 2020 / reprise / alt-metal,2020,10/1/2020,3
299,Idles - Ultra Mono ALBUM REVIEW, 2020 / partisan / post-punk,2020,9/30/2020,8
300,Joji - Nectar ALBUM REVIEW, 2020 / 88rising / alternative r&b,2020,9/28/2020,6
301,Fleet Foxes - Shore ALBUM REVIEW," 2020 / anti- / indie folk, chamber pop",2020,9/27/2020,7
302,Klô Pelgag - Notre-Dame-des-Sept-Douleurs ALBUM REVIEW," 2020 / secret city / art pop, nouvelle chanson",2020,9/25/2020,7
303,Osees (Oh Sees) - Protean Threat ALBUM REVIEW," 2020 / castle face / garage punk, psych rock",2020,9/24/2020,6
304,Lil Tecca - Virgo World ALBUM REVIEW, 2020 / republic / pop rap,2020,9/22/2020,3
305,A. G. Cook - Apple ALBUM REVIEW," 2020 / pc music / bubblegum bass, electropop, deconstructed club",2020,9/21/2020,5
306,Everything Everything - Re-Animator ALBUM REVIEW," 2020 / infinity industries / progressive pop, art rock, indietronic",2020,9/19/2020,6
307,Sevdaliza - Shabrang ALBUM REVIEW," 2020 / twisted elegance / art pop, trip hop, alternative r&b",2020,9/17/2020,8
308,The Flaming Lips - American Head ALBUM REVIEW, 2020 / warner / psych pop,2020,9/16/2020,8
309,NIKI - Moonchild ALBUM REVIEW," 2020 / 88rising / electropop, r&b\r",2020,9/15/2020,"r
5"
310,Declan McKenna - Zeros ALBUM REVIEW, 2020 / tomplicated / glam rock\r,2020,9/12/2020,"r
5"
311,Kelly Lee Owens - Inner Song ALBUM REVIEW," 2020 / smalltown supersound / techno, ambient pop",2020,9/11/2020,6
312,Meridian Brothers - Cumbia Siglo XXI ALBUM REVIEW, 2020 / les disques bongo joe / digital cumbia \r,2020,9/10/2020,"r
8"
313,Big Sean - Detroit 2 ALBUM REVIEW," 2020 / g.o.o.d. / pop rap, conscious hip hop\r",2020,9/8/2020,"r
7"
314,6ix9ine - TattleTales ALBUM REVIEW," 2020 / create music group / trap rap, reggaeton\r",2020,9/7/2020,"r
3"
315,Spirit Possession - Self-Titled ALBUM REVIEW, 2020 / profound lore / black metal\r,2020,9/4/2020,"r
7"
316,Jaden - CTV3: Cool Tape Vol. 3 MIXTAPE REVIEW," 2020 / msftsmusic / pop rap, indie pop\r",2020,9/2/2020,"r
5"
317,Katy Perry - Smile ALBUM REVIEW, 2020 / capitol / pop\r,2020,9/1/2020,"r
4"
318,Disclosure - Energy ALBUM REVIEW," 2020 / island / uk garage, house\r",2020,8/31/2020,"r
6"
319,Matmos - The Consuming Flame: Open Exercises in Group Form ALBUM REVIEW," 2020 / thrill jockey / idm, plunderphonics, musique concrete, interstellar collaboration\r",2020,8/28/2020,"r
8"
320,"Bright Eyes - Down in the Weeds, Where the World Once Was ALBUM REVIEW"," 2020 / dead oceans / indie folk, alt-country\r",2020,8/26/2020,"r
6"
321,The Killers - Imploding the Mirage ALBUM REVIEW," 2020 / island / heartland rock, new wave, pop rock\r",2020,8/25/2020,"r
5"
322,Nas - King's Disease ALBUM REVIEW, 2020 / mass appeal / east coast hip hop\r,2020,8/24/2020,"r
7"
323,Fontaines D.C. - A Hero's Death ALBUM REVIEW, 2020 / partisan / post-punk\r,2020,8/22/2020,"r
4"
324,A. G. Cook - 7G ALBUM REVIEW, 2020 / pc music / everything a. g. cook does,2020,8/20/2020,6
325,City Morgue - Toxic Boogaloo EP REVIEW, 2020 / republic / trap metal\r,2020,8/19/2020,"r
5"
326,Primitive Man - Immersion ALBUM REVIEW," 2020 / relapse / sludge metal, doom metal\r",2020,8/18/2020,"r
7"
327,the Microphones - Microphones in 2020 ALBUM REVIEW, 2020 / 2020 / p.w. elverum \u0026 sun / microphones... in 2020\r,2020,8/17/2020,"r
7"
328,NLE Choppa - Top Shotta ALBUM REVIEW, 2020 / warner / trap rap\r,2020,8/14/2020,"r
6"
329,Aminé - Limbo ALBUM REVIEW," 2020 / republic / west coast hip hop, trap rap\r",2020,8/10/2020,"r
7"
330,Chromeo - Quarantine Casanova EP REVIEW," 2020 / self-released / electro-disco, funktronic, synthpop",2020,8/8/2020,7
331,Protomartyr - Ultimate Success Today ALBUM REVIEW, 2020 / domino / post-punk\r,2020,8/6/2020,"r
6"
332,Imperial Triumphant - Alphaville ALBUM REVIEW, 2020 / century media / avant-garde metal,2020,8/5/2020,8
333,Dominic Fike - What Could Possibly Go Wrong ALBUM REVIEW, 2020 / columbia / alternative r&b\r,2020,8/3/2020,"r
4"
334,Daniel Avery - Love + Light ALBUM REVIEW, 2020 / phantasy sound / ambient techno\r,2020,7/31/2020,"r
5"
335,Taylor Swift - Folklore ALBUM REVIEW, 2020 / republic / folk pop\r,2020,7/28/2020,"r
7"
336,Logic - No Pressure ALBUM REVIEW," 2020 / def jam / east coast hip hop, pop rap\r",2020,7/27/2020,"r
7"
337,Blu & Exile - Miles ALBUM REVIEW," 2020 / dirty science / conscious hip hop, jazz rap\r",2020,7/25/2020,"r
9"
338,Lianne La Havas - Self-Titled ALBUM REVIEW," 2020 / nonesuch / singer-songwriter, neo-soul \r",2020,7/23/2020,"r
8"
339,Paysage d'Hiver - Im Wald ALBUM REVIEW, 2020 / kunsthall produktionen / atmospheric black metal\r,2020,7/20/2020,"r
3"
340,MIKE - Weight of the World ALBUM REVIEW, 2020 / self-released / abstract hip hop\r,2020,7/16/2020,"r
4"
341,100 gecs - 1000 gecs and the Tree of Clues ALBUM REVIEW, 2020 / dog show / lots of gecs,2020,7/14/2020,7
342,Juice WRLD - Legends Never Die ALBUM REVIEW," 2020 / interscope / emo trap, cloud rap\r",2020,7/13/2020,"r
7"
343,Boris - No ALBUM REVIEW," 2020 / fangsanalsatan / crust punk, sludge metal, crossover thrash, japanese hardcore\r",2020,7/10/2020,"r
8"
344,Bob Dylan - Rough and Rowdy Ways ALBUM REVIEW," 2020 / columbia / singer-songwriter, blues rock, americana\r",2020,7/9/2020,"r
5"
345,Hum - Inlet ALBUM REVIEW," 2020 / earth analog / shoegaze, alternative metal, space rock\r",2020,7/8/2020,"r
5"
346,"Pop Smoke - Shoot for the Stars, Aim for the Moon ALBUM REVIEW"," 2020 / republic / new york drill, pop rap\r",2020,7/6/2020,"r
6"
347,Jessie Ware - What's Your Pleasure? ALBUM REVIEW," 2020 / interscope / dance-pop, disco\r",2020,7/3/2020,"r
9"
348,HAIM - Women in Music Pt. III ALBUM REVIEW," 2020 / columbia / indie pop, soft rock\r",2020,7/2/2020,"r
8"
349,Khruangbin - Mordechai ALBUM REVIEW," 2020 / dead oceans / psych rock, wallpaper funk\r",2020,6/30/2020,"r
3"
350,Arca - KiCk i ALBUM REVIEW," 2020 / xl / art pop, deconstructed reggaeton, glitch hop\r",2020,6/29/2020,"r
7"
351,Baauer - Planet's Mad ALBUM REVIEW, 2020 / luckyme / edm\r,2020,6/25/2020,"r
7"
352,Teyana Taylor - The Album ALBUM REVIEW, 2020 / g.o.o.d. music / contemporary r&b,2020,6/24/2020,5
353,Phoebe Bridgers - Punisher ALBUM REVIEW," 2020 / dead oceans / singer-songwriter, indie folk\r",2020,6/23/2020,"r
8"
354,Polo G - The GOAT ALBUM REVIEW, 2020 / columbia / (conscious) trap \r,2020,6/22/2020,"r
7"
355,Moor Jewelry - True Opera ALBUM REVIEW," 2020 / don giovanni / noise rock, industrial, post-punk, no wave",2020,6/18/2020,8
356,Chloe x Halle - Ungodly Hour ALBUM REVIEW," 2020 / parkwood entertainment / r&b, neo-soul, dance-pop",2020,6/16/2020,8
357,Armand Hammer - Shrines ALBUM REVIEW, 2020 / backwoodz studioz / abstract hip hop,2020,6/15/2020,7
358,Oranssi Pazuzu - Mestarin kynsi ALBUM REVIEW, 2020 / nuclear blast / psychedelic black metal,2020,6/11/2020,7
359,Run the Jewels - RTJ4 ALBUM REVIEW, 2020 / jewel runners / hardcore hip hop,2020,6/8/2020,8
360,Deerhoof - Future Teenage Cave Artists ALBUM REVIEW," 2020 / joyful noise / experimental rock, noise pop, neo-psych",2020,6/6/2020,8
361,Xibalba - Años en Infierno ALBUM REVIEW, 2020 / southern lord / death-doom,2020,6/4/2020,6
362,Freddie Gibbs & The Alchemist - Alfredo ALBUM REVIEW w/DeadEndHipHop," 2020 / esgn, alc, empire / hardcore hip hop, gangsta rap",2020,6/3/2020,8
363,Backxwash - God Has Nothing to Do With This Leave Him Out of It ALBUM REVIEW," 2020 / grimalkin / industrial hip hop, horrorcore",2020,6/2/2020,8
364,Lady Gaga - Chromatica ALBUM REVIEW, 2020 / interscope / dance-pop,2020,6/1/2020,7
365,Jeff Rosenstock - NO DREAM ALBUM REVIEW," 2020 / polyvinyl / pop punk, power pop",2020,5/30/2020,8
366,KSI - Dissimulation ALBUM REVIEW, 2020 / beerus / pop rap,2020,5/29/2020,4
367,Carly Rae Jepsen - Dedicated Side B ALBUM REVIEW, 2020 / schoolboy / synthpop,2020,5/28/2020,7
368,The 1975 - Notes on a Conditional Form ALBUM REVIEW," 2020 / dirty hit / pop rock, 2-step, ambient",2020,5/27/2020,5
369,Perfume Genius - Set My Heart on Fire Immediately ALBUM REVIEW, 2020 / matador / art pop,2020,5/23/2020,8
370,Moses Sumney - græ ALBUM REVIEW," 2020 / jagjaguwar / art pop, neo-soul",2020,5/22/2020,7
371,Yung Lean - Starz ALBUM REVIEW," 2020 / year0001 / cloud rap, ambient pop, alternative r&b",2020,5/20/2020,5
372,Charli XCX - how i'm feeling now ALBUM REVIEW," 2020 / asylum / electropop, bubblegum bass, quarantine bops",2020,5/19/2020,8
373,Future - High Off Life ALBUM REVIEW, 2020 / epic / trap rap,2020,5/18/2020,3
374,Hayley Williams - Petals for Armor ALBUM REVIEW," 2020 / atlantic / art pop, art rock, new wave",2020,5/16/2020,5
375,Natalia Lafourcade - Un Canto por México Vol. 1 ALBUM REVIEW, 2020 / sony / mexican folk music,2020,5/15/2020,8
376,Ka - Descendants of Cain ALBUM REVIEW," 2020 / iron works / abstract hip hop, gangsta rap",2020,5/14/2020,7
377,Dope Body - Home Body ALBUM REVIEW," 2020 / drag city / noise rock, acid punk",2020,5/9/2020,8
378,Umbra Vitae - Shadow of Life ALBUM REVIEW, 2020 / deathwish / deathcore,2020,5/7/2020,5
379,Car Seat Headrest - Making a Door Less Open ALBUM REVIEW," 2020 / matador / indie rock, indietronic",2020,5/6/2020,5
380,Elder - Omens ALBUM REVIEW," 2020 / armageddon shop / prog rock, heavy psych",2020,5/5/2020,5
381,Drake - Dark Lane Demo Tapes MIXTAPE REVIEW," 2020 / ovo / pop rap, trap, contemporary r&b",2020,5/4/2020,3
382,Dance Gavin Dance - Afterburner ALBUM REVIEW," 2020 / rise / math rock, post-hardcore",2020,5/3/2020,4
383,Black Dresses - Peaceful as Hell ALBUM REVIEW," 2020 / blacksquares / noise pop, electro-industrial",2020,5/1/2020,9
384,Quelle Chris & Chris Keys - Innocent Country 2 ALBUM REVIEW," 2020 / mello music group / conscious hip hop, jazz rap, neo-soul",2020,4/30/2020,8
385,Lido Pimienta - Miss Colombia ALBUM REVIEW," 2020 / anti- / art pop, digital cumbia",2020,4/28/2020,8
386,Black Curse - Endless Wound ALBUM REVIEW, 2020 / sepulchral voice / blackened death metal,2020,4/24/2020,6
387,Westside Gunn - Pray for Paris ALBUM REVIEW," 2020 / griselda / east coast hip hop, hardcore hip hop",2020,4/23/2020,6
388,Fiona Apple - Fetch the Bolt Cutters ALBUM REVIEW," 2020 / epic / singer-songwriter, art pop",2020,4/22/2020,7
389,Rina Sawayama - Sawayama ALBUM REVIEW," 2020 / dirty hit / electropop, alternative r&b",2020,4/20/2020,8
390,DaBaby - Blame It on Baby ALBUM REVIEW, 2020 / interscope / trap rap,2020,4/18/2020,4
391,Laura Marling - Song for Our Daughter ALBUM REVIEW," 2020 / chrysalis / singer-songwriter, chamber folk",2020,4/17/2020,9
392,Igorrr - Spirituality and Distortion ALBUM REVIEW," 2020 / metal blade / black metal, breakcore, baroque music",2020,4/16/2020,5
393,The Strokes - The New Abnormal ALBUM REVIEW," 2020 / cult / indie rock, post-punk revival, synthpop",2020,4/14/2020,8
394,Bladee - Exeter MIXTAPE REVIEW," 2020 / year0001 / experimental hip hop, art pop",2020,4/13/2020,5
395,Sam Hunt - Southside ALBUM REVIEW, 2020 / mca nashville / bro-country,2020,4/11/2020,1
396,Four Tet - Sixteen Oceans ALBUM REVIEW," 2020 / text / microhouse, ambient",2020,4/10/2020,4
397,Yves Tumor - Heaven to a Tortured Mind ALBUM REVIEW," 2020 / warp / art rock, glam, psychedelic soul",2020,4/9/2020,7
398,Waxahatchee - Saint Cloud ALBUM REVIEW, 2020 / merge / indie country,2020,4/8/2020,4
399,Thundercat - It Is What It Is ALBUM REVIEW," 2020 / brainfeeder / neo-soul, jazz-funk",2020,4/6/2020,6
400,Nicolas Jaar - Cenizas ALBUM REVIEW," 2020 / other people / ambient, electroacoustic, art pop",2020,4/2/2020,8
401,Dua Lipa - Future Nostalgia ALBUM REVIEW," 2020 / warner / dance pop, nu-disco",2020,4/1/2020,7
402,Sufjan Stevens & Lowell Brams - Aporia ALBUM REVIEW, 2020 / asthmatic kitty / ambient,2020,3/30/2020,3
403,Horse Lords - The Common Task ALBUM REVIEW," 2020 / northern spy / math rock, post-minimalism, drone",2020,3/27/2020,8
404,The Garden - Kiss My Super Bowl Ring ALBUM REVIEW," 2020 / epitaph / synth punk, experimental rock",2020,3/26/2020,6
405,Childish Gambino - 3.15.20 ALBUM REVIEW," 2020 / mcdj / neo-soul, alternative hip hop",2020,3/25/2020,4
406,The Weeknd - After Hours ALBUM REVIEW, 2020 / xo / alternative r&b,2020,3/23/2020,7
407,R.A.P. Ferreira - Purple Moonlight Pages ALBUM REVIEW," 2020 / ruby yacht / jazz rap, abstract hip hop",2020,3/21/2020,8
408,Machine Girl - U-Void Synthesizer ALBUM REVIEW," 2020 / self-released / digital hardcore, cybergrind, electro-industrial",2020,3/19/2020,5
409,Jay Electronica - A Written Testimony ALBUM REVIEW, 2020 / roc nation / conscious hip hop,2020,3/18/2020,5
